Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.33298993111	0	-85.4490917043	50.5421185944	-34.0012662586	-183.843180958	151.0	0.0	1057	1057
2.04085707664	1	-89.9504913197	43.2134335672	-25.2502133936	-154.93078077	151.0	0.0	1057	2114
2.6951880455	2	-82.6559829246	29.9946165253	-41.1164288005	-135.884487154	151.0	0.0	1057	3171
3.33008313179	3	-85.0077628482	49.3342049844	-20.6444347692	-166.873790489	151.0	0.0	1057	4228
4.01103210449	4	-82.177470901	29.39995219	-35.0746839136	-121.802975566	151.0	0.0	1057	5285
4.58907699585	5	-103.566433809	22.4445614913	-67.1618914414	-132.120468178	151.0	0.0	1057	6342
5.19588708878	6	-89.5099025946	17.333344165	-56.948796875	-111.654637439	151.0	0.0	1057	7399
5.68353414536	7	-73.6614282065	22.6850508573	-42.2535701551	-117.209500561	151.0	0.0	1057	8456
6.24934196472	8	-68.3514995691	37.8594983746	-18.7655440789	-132.529328523	151.0	0.0	1057	9513
6.87900996208	9	-74.4130092088	30.9201722902	-17.3747331463	-110.018882555	151.0	0.0	1057	10570
7.48795199394	10	-84.7831920968	36.2973545491	-31.7338530639	-154.855475778	151.0	0.0	1057	11627
8.19344711304	11	-84.2433217582	33.8914621263	-41.7588427716	-128.519637231	151.0	0.0	1057	12684
8.86612796783	12	-99.9710451716	12.6508835018	-79.3125499334	-120.028105295	151.0	0.0	1057	13741
9.56493496895	13	-86.7087058297	32.2142974077	-47.8133882922	-149.767371986	151.0	0.0	1057	14798
10.2305381298	14	-50.7982518006	32.6251820772	-12.9018921417	-107.109471617	151.0	0.0	1057	15855
10.9226019382	15	-44.9271566328	20.6360748038	-12.908383568	-79.4149184099	151.0	0.0	1057	16912
11.5551290512	16	-75.7425333188	22.8486515193	-47.8189370502	-122.877533084	151.0	0.0	1057	17969
12.1720120907	17	-75.3952475642	37.5582025279	-9.35329033995	-121.222743948	151.0	0.0	1057	19026
12.6841759682	18	-71.8452797028	12.4145056865	-48.0138264779	-91.3386413904	151.0	0.0	1057	20083
13.185847044	19	-68.7817961234	19.7881226915	-31.7131116672	-102.149722259	151.0	0.0	1057	21140
13.842345953	20	-74.8221838827	23.0524048675	-36.4164327618	-105.979289523	151.0	0.0	1057	22197
14.4495770931	21	-94.9163222763	31.27726544	-50.3310402884	-142.479678295	151.0	0.0	1057	23254
14.9814579487	22	-82.7267880507	17.7489743283	-48.2444482747	-107.100947327	151.0	0.0	1057	24311
15.6152391434	23	-68.0594792087	29.2554630819	-30.6174869269	-118.388200482	151.0	0.0	1057	25368
16.1995770931	24	-56.1412689471	18.1622024374	-19.2228728413	-79.1770936799	151.0	0.0	1057	26425
16.9063611031	25	-80.611909855	30.9162512868	-42.333685716	-124.836425568	151.0	0.0	1057	27482
17.5312421322	26	-70.7041649135	17.6358444706	-46.0990605339	-93.1546671389	151.0	0.0	1057	28539
18.1444261074	27	-61.4684210593	14.0971094877	-38.7426854442	-80.5814787368	151.0	0.0	1057	29596
18.7068741322	28	-64.9894724609	27.4005551873	-21.0394978251	-93.5166048937	151.0	0.0	1057	30653
19.3349990845	29	-68.351699687	10.8911187506	-50.5124463076	-85.5758323636	151.0	0.0	1057	31710
19.9375619888	30	-46.8422323215	21.9520357316	-19.5257872711	-83.2807630951	151.0	0.0	1057	32767
20.5650660992	31	-55.4850739831	11.5413214843	-29.9950938869	-68.3992664874	151.0	0.0	1057	33824
21.1730480194	32	-52.9694005595	18.9121363901	-21.3208952145	-80.4172335857	151.0	0.0	1057	34881
21.7827820778	33	-74.1381941502	23.5309771402	-40.4376126032	-120.449468001	151.0	0.0	1057	35938
22.388436079	34	-70.5756625973	18.6699720607	-42.358504183	-91.2979831755	151.0	0.0	1057	36995
23.0060899258	35	-56.8167923409	26.0411572917	-15.5985205344	-93.9710710254	151.0	0.0	1057	38052
23.612924099	36	-55.0843394595	29.4648608805	-18.6039103726	-101.180478178	151.0	0.0	1057	39109
24.2446160316	37	-59.6548563896	13.0696435389	-40.1044090242	-75.6458700662	151.0	0.0	1057	40166
24.8323221207	38	-68.2063479666	29.7975770934	-24.4721024713	-123.834624948	151.0	0.0	1057	41223
25.4366059303	39	-57.040246837	27.6176176701	-17.6148368666	-104.688237545	151.0	0.0	1057	42280
26.0601241589	40	-54.851877147	28.3712448661	-27.3669414022	-119.742359484	151.0	0.0	1057	43337
26.6264510155	41	-58.3911449686	14.7629476443	-38.3367869838	-79.2785722642	151.0	0.0	1057	44394
27.2792849541	42	-53.1039991669	28.2552350053	-24.2556137006	-116.730733228	151.0	0.0	1057	45451
27.9056150913	43	-63.3300945089	19.9546612352	-40.840839372	-109.250508045	151.0	0.0	1057	46508
28.585255146	44	-72.1927636524	23.6700834898	-37.8811317794	-111.197240862	151.0	0.0	1057	47565
29.2623419762	45	-47.5594701774	8.86892056288	-35.6207876197	-58.0981668722	151.0	0.0	1057	48622
29.878757	46	-53.3544229685	26.834075722	-16.548222509	-111.895386074	151.0	0.0	1057	49679
30.4682869911	47	-55.7351307252	23.1684358381	-34.7752191217	-103.837459158	151.0	0.0	1057	50736
31.0587580204	48	-57.4570819056	25.6863061377	-23.2533655783	-92.6848613627	151.0	0.0	1057	51793
31.6842639446	49	-35.3804463013	20.3903165875	-12.8004112193	-79.159533213	151.0	0.0	1057	52850
32.3121790886	50	-45.4245223102	30.966743905	-13.1777196945	-100.927523051	151.0	0.0	1057	53907
32.9510719776	51	-50.9700230412	22.8708218233	-26.4703100619	-95.1972944932	151.0	0.0	1057	54964
33.5929870605	52	-45.784514946	23.7785462688	-10.8272208522	-72.894099563	151.0	0.0	1057	56021
34.1732449532	53	-54.8253852861	43.6241598243	25.717165679	-112.193695353	151.0	0.0	1057	57078
34.7883679867	54	-33.5876062706	24.1236969372	-5.21382604792	-74.4650358178	151.0	0.0	1057	58135
35.4037671089	55	-48.4900467847	34.0292972712	-7.79650351008	-123.726238453	151.0	0.0	1057	59192
36.0546629429	56	-43.0807389789	16.9453005974	-16.3778691962	-66.7570498155	151.0	0.0	1057	60249
36.6498939991	57	-20.0591987656	16.3964365317	1.58723221496	-49.2262507694	151.0	0.0	1057	61306
37.1758999825	58	-29.0624819288	7.11132160598	-17.9981162827	-38.5633072687	151.0	0.0	1057	62363
37.6950690746	59	-24.0853749205	15.4301113775	6.13537841935	-41.1090209904	151.0	0.0	1057	63420
38.2303061485	60	-24.6639880976	25.0791078089	6.15949780757	-63.9592040663	151.0	0.0	1057	64477
38.7690551281	61	-33.2353411746	14.9366798923	-10.3914622917	-54.9317286109	151.0	0.0	1057	65534
39.3061699867	62	-22.5982045768	10.2030445055	-6.68558942374	-32.919390128	151.0	0.0	1057	66591
39.8608350754	63	-22.0545301991	8.31919275288	-11.7443685359	-32.280897451	151.0	0.0	1057	67648
40.484375	64	-36.3986381186	16.7428429545	-11.2221725567	-64.6135941672	151.0	0.0	1057	68705
41.1023740768	65	-35.3476995269	18.1660931333	-6.72284618482	-63.3874236572	151.0	0.0	1057	69762
41.7091219425	66	-26.7523801083	6.5926956061	-17.6771672543	-39.0282566678	151.0	0.0	1057	70819
42.3373689651	67	-23.2013270053	8.51262160314	-8.75292090282	-35.1426476311	151.0	0.0	1057	71876
