Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.49454307556	0	19.3653846154	7.25902315465	40.0	9.0	19.3653846154	7.25902315465	1007	1007
3.52217507362	1	21.9782608696	11.7519455012	74.0	10.0	21.9782608696	11.7519455012	1011	2018
4.29896306992	2	22.4565217391	11.3515111458	58.0	11.0	22.4565217391	11.3515111458	1033	3051
5.06065607071	3	22.75	14.1936685629	80.0	9.0	22.75	14.1936685629	1001	4052
5.87090706825	4	28.4594594595	16.4129062509	73.0	10.0	28.4594594595	16.4129062509	1053	5105
6.74691009521	5	28.9142857143	13.3980199573	57.0	12.0	28.9142857143	13.3980199573	1012	6117
7.73393702507	6	28.0555555556	14.2982991305	75.0	12.0	28.0555555556	14.2982991305	1010	7127
8.72527217865	7	33.7	22.7217223526	117.0	11.0	33.7	22.7217223526	1011	8138
9.45793604851	8	31.40625	13.3927671128	62.0	10.0	31.40625	13.3927671128	1005	9143
10.1658811569	9	30.7941176471	18.3716203963	82.0	12.0	30.7941176471	18.3716203963	1047	10190
12.7767531872	10	31.65625	14.6065254574	78.0	10.0	31.65625	14.6065254574	1013	11203
13.5891640186	11	33.3666666667	16.277762609	81.0	14.0	33.3666666667	16.277762609	1001	12204
14.4013650417	12	39.1153846154	23.4132226334	109.0	13.0	39.1153846154	23.4132226334	1017	13221
15.1779870987	13	33.5333333333	22.0948460556	102.0	9.0	33.5333333333	22.0948460556	1006	14227
15.9057509899	14	40.16	25.9902751044	132.0	10.0	40.16	25.9902751044	1004	15231
16.6491651535	15	43.6086956522	17.339924102	77.0	16.0	43.6086956522	17.339924102	1003	16234
17.4105370045	16	36.4642857143	18.8252910106	93.0	16.0	36.4642857143	18.8252910106	1021	17255
18.2381989956	17	39.8076923077	17.0677816836	76.0	14.0	39.8076923077	17.0677816836	1035	18290
19.111371994	18	56.3684210526	30.5738287228	148.0	26.0	56.3684210526	30.5738287228	1071	19361
19.8232181072	19	40.5	17.9877094792	105.0	15.0	40.5	17.9877094792	1053	20414
21.5698339939	20	57.5	34.820571825	170.0	12.0	57.5	34.820571825	1035	21449
22.349364996	21	56.3333333333	18.7646239267	83.0	16.0	56.3333333333	18.7646239267	1014	22463
23.1360490322	22	63.8125	30.7555254182	121.0	24.0	63.8125	30.7555254182	1021	23484
23.8710319996	23	60.1176470588	30.928536895	128.0	19.0	60.1176470588	30.928536895	1022	24506
24.6453499794	24	55.2631578947	26.6948489123	119.0	11.0	55.2631578947	26.6948489123	1050	25556
25.4413821697	25	61.6470588235	30.6497119773	137.0	23.0	61.6470588235	30.6497119773	1048	26604
26.2511451244	26	74.9285714286	37.9124259421	137.0	28.0	74.9285714286	37.9124259421	1049	27653
26.9668271542	27	59.5882352941	26.2881293352	109.0	23.0	59.5882352941	26.2881293352	1013	28666
27.807664156	28	93.0	28.7275604128	144.0	52.0	93.0	28.7275604128	1023	29689
28.5359289646	29	78.3076923077	30.9027870672	144.0	32.0	78.3076923077	30.9027870672	1018	30707
32.2785470486	30	65.0625	35.2818451013	152.0	33.0	65.0625	35.2818451013	1041	31748
33.0508949757	31	88.5	48.7296966267	200.0	16.0	88.5	48.7296966267	1062	32810
33.7764790058	32	91.2727272727	53.2798630033	200.0	16.0	91.2727272727	53.2798630033	1004	33814
34.7918841839	33	85.4166666667	46.3635243364	190.0	36.0	85.4166666667	46.3635243364	1025	34839
35.5994901657	34	125.333333333	39.8525058462	200.0	70.0	125.333333333	39.8525058462	1128	35967
36.856719017	35	144.142857143	49.7290618435	200.0	77.0	144.142857143	49.7290618435	1009	36976
37.7063171864	36	89.0833333333	55.8068967263	200.0	30.0	89.0833333333	55.8068967263	1069	38045
38.4510610104	37	149.285714286	57.8365042554	200.0	44.0	149.285714286	57.8365042554	1045	39090
39.2435131073	38	163.714285714	49.2942021677	200.0	60.0	163.714285714	49.2942021677	1146	40236
40.0184831619	39	146.428571429	44.0611819531	200.0	62.0	146.428571429	44.0611819531	1025	41261
52.0074670315	40	146.875	50.3647632279	200.0	57.0	146.875	50.3647632279	1175	42436
52.8141000271	41	127.0	55.7972520231	200.0	55.0	127.0	55.7972520231	1143	43579
53.5764169693	42	175.0	45.6435464588	200.0	75.0	175.0	45.6435464588	1050	44629
54.3189029694	43	161.0	30.166206258	200.0	123.0	161.0	30.166206258	1127	45756
55.053784132	44	166.571428571	44.2778794913	200.0	80.0	166.571428571	44.2778794913	1166	46922
55.9465451241	45	147.75	42.2189234822	200.0	93.0	147.75	42.2189234822	1182	48104
56.6589579582	46	147.857142857	36.25870761	200.0	73.0	147.857142857	36.25870761	1035	49139
57.5056140423	47	158.857142857	28.4526100808	200.0	117.0	158.857142857	28.4526100808	1112	50251
58.2697191238	48	179.5	35.841084433	200.0	102.0	179.5	35.841084433	1077	51328
59.0631229877	49	179.166666667	20.7237115938	200.0	150.0	179.166666667	20.7237115938	1075	52403
69.4928851128	50	195.833333333	9.31694990625	200.0	175.0	195.833333333	9.31694990625	1175	53578
70.3415420055	51	195.666666667	9.6896279025	200.0	174.0	195.666666667	9.6896279025	1174	54752
71.2478530407	52	167.428571429	32.1152262191	200.0	119.0	167.428571429	32.1152262191	1172	55924
72.119546175	53	170.142857143	34.7333868672	200.0	116.0	170.142857143	34.7333868672	1191	57115
72.8592290878	54	188.0	16.9803808359	200.0	163.0	188.0	16.9803808359	1128	58243
73.7892971039	55	189.5	23.4787137637	200.0	137.0	189.5	23.4787137637	1137	59380
74.7540690899	56	183.5	20.4593092096	200.0	149.0	183.5	20.4593092096	1101	60481
75.6468081474	57	194.0	8.66025403784	200.0	179.0	194.0	8.66025403784	1164	61645
76.5178921223	58	189.333333333	23.85139176	200.0	136.0	189.333333333	23.85139176	1136	62781
77.3319280148	59	174.333333333	35.5933826559	200.0	113.0	174.333333333	35.5933826559	1046	63827
85.3990790844	60	181.166666667	26.340188981	200.0	125.0	181.166666667	26.340188981	1087	64914
86.2396161556	61	181.666666667	26.5622957508	200.0	135.0	181.666666667	26.5622957508	1090	66004
87.0393710136	62	174.5	29.5620815686	200.0	126.0	174.5	29.5620815686	1047	67051
87.8245811462	63	179.333333333	16.1829814586	200.0	160.0	179.333333333	16.1829814586	1076	68127
88.5312101841	64	167.0	26.5392790658	200.0	135.0	167.0	26.5392790658	1002	69129
89.3035709858	65	180.0	30.1330383466	200.0	122.0	180.0	30.1330383466	1080	70209
90.0986411572	66	181.333333333	20.539934004	200.0	150.0	181.333333333	20.539934004	1088	71297
90.9699640274	67	183.166666667	26.0922508718	200.0	131.0	183.166666667	26.0922508718	1099	72396
91.8399980068	68	177.333333333	25.58428337	200.0	138.0	177.333333333	25.58428337	1064	73460
92.7981071472	69	193.166666667	15.2797978462	200.0	159.0	193.166666667	15.2797978462	1159	74619
104.359557152	70	147.571428571	30.0944092713	189.0	113.0	147.571428571	30.0944092713	1033	75652
105.244246006	71	185.833333333	25.5631027503	200.0	130.0	185.833333333	25.5631027503	1115	76767
106.109335184	72	192.166666667	11.894209609	200.0	169.0	192.166666667	11.894209609	1153	77920
106.894430161	73	185.5	21.3678106818	200.0	141.0	185.5	21.3678106818	1113	79033
107.798321962	74	187.833333333	14.5420845212	200.0	160.0	187.833333333	14.5420845212	1127	80160
108.616829157	75	199.333333333	1.490711985	200.0	196.0	199.333333333	1.490711985	1196	81356
109.552878141	76	196.833333333	7.08088192875	200.0	181.0	196.833333333	7.08088192875	1181	82537
110.358975172	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	83737
111.25012517	78	190.833333333	15.410133751	200.0	157.0	190.833333333	15.410133751	1145	84882
112.173593044	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	86082
124.690525055	80	197.5	5.59016994375	200.0	185.0	197.5	5.59016994375	1185	87267
125.625960112	81	193.5	14.5344418537	200.0	161.0	193.5	14.5344418537	1161	88428
126.938089132	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	89628
127.855014086	83	200.0	0.0	200.0	200.0	200.0	0.0	1200	90828
128.802611113	84	200.0	0.0	200.0	200.0	200.0	0.0	1200	92028
129.729211092	85	198.666666667	2.98142397	200.0	192.0	198.666666667	2.98142397	1192	93220
130.606273174	86	200.0	0.0	200.0	200.0	200.0	0.0	1200	94420
131.528021097	87	200.0	0.0	200.0	200.0	200.0	0.0	1200	95620
132.417126179	88	200.0	0.0	200.0	200.0	200.0	0.0	1200	96820
