Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.8241109848	0	22.8090909091	12.0264824862	88.0	8.0	22.8090909091	12.0264824862	5018	5018
10.619904995	1	21.5811965812	10.978408737	61.0	8.0	21.5811965812	10.978408737	5050	10068
14.3243358135	2	20.4204081633	11.7431174735	84.0	8.0	20.4204081633	11.7431174735	5003	15071
17.8444309235	3	19.9243027888	9.70019956114	72.0	8.0	19.9243027888	9.70019956114	5001	20072
21.2696688175	4	19.766798419	10.5082766376	65.0	8.0	19.766798419	10.5082766376	5001	25073
25.1059298515	5	18.5222222222	8.19063753379	63.0	8.0	18.5222222222	8.19063753379	5001	30074
28.5095398426	6	19.5019455253	9.35263524886	68.0	8.0	19.5019455253	9.35263524886	5012	35086
32.1667439938	7	20.9748953975	10.3620342933	70.0	8.0	20.9748953975	10.3620342933	5013	40099
36.0345818996	8	20.044	10.2149921194	68.0	8.0	20.044	10.2149921194	5011	45110
39.2941467762	9	21.9649122807	11.0952256403	65.0	9.0	21.9649122807	11.0952256403	5008	50118
43.877393961	10	23.3255813953	12.2206857232	80.0	9.0	23.3255813953	12.2206857232	5015	55133
47.4309139252	11	23.8380952381	14.4822543691	82.0	8.0	23.8380952381	14.4822543691	5006	60139
50.8420758247	12	23.7440758294	12.6783354595	108.0	9.0	23.7440758294	12.6783354595	5010	65149
54.3145029545	13	25.9119170984	14.2030979965	88.0	9.0	25.9119170984	14.2030979965	5001	70150
57.9586827755	14	29.3662790698	19.2906056813	122.0	10.0	29.3662790698	19.2906056813	5051	75201
61.5936059952	15	28.4772727273	17.6184157738	134.0	8.0	28.4772727273	17.6184157738	5012	80213
65.1174519062	16	30.8827160494	19.1186631727	99.0	8.0	30.8827160494	19.1186631727	5003	85216
68.2837529182	17	31.5534591195	22.0081882414	155.0	9.0	31.5534591195	22.0081882414	5017	90233
71.7887117863	18	35.5390070922	21.8400106937	128.0	10.0	35.5390070922	21.8400106937	5011	95244
75.4862809181	19	37.5298507463	24.000836521	168.0	10.0	37.5298507463	24.000836521	5029	100273
80.1508619785	20	42.7203389831	24.3522475186	114.0	10.0	42.7203389831	24.3522475186	5041	105314
83.6391458511	21	42.1074380165	27.5977007226	167.0	10.0	42.1074380165	27.5977007226	5095	110409
