Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.97656083107	0	23.9047619048	13.294842401	74.0	9.0	23.9047619048	13.294842401	1004	1004
4.64878892899	1	21.6170212766	9.35255839725	52.0	10.0	21.6170212766	9.35255839725	1016	2020
5.39675784111	2	29.0857142857	17.1570417506	74.0	9.0	29.0857142857	17.1570417506	1018	3038
6.19727301598	3	21.9565217391	12.5333581359	86.0	12.0	21.9565217391	12.5333581359	1010	4048
6.98440480232	4	22.9777777778	10.9107264019	50.0	9.0	22.9777777778	10.9107264019	1034	5082
7.71258497238	5	23.2045454545	11.7639270373	56.0	10.0	23.2045454545	11.7639270373	1021	6103
8.43884801865	6	22.8409090909	12.1485935995	61.0	8.0	22.8409090909	12.1485935995	1005	7108
9.25710391998	7	25.9230769231	16.541144684	89.0	10.0	25.9230769231	16.541144684	1011	8119
9.93084383011	8	25.8205128205	10.9892063475	56.0	11.0	25.8205128205	10.9892063475	1007	9126
10.6482579708	9	23.9302325581	12.0355971028	56.0	9.0	23.9302325581	12.0355971028	1029	10155
12.8595848083	10	22.4444444444	13.2891861728	80.0	10.0	22.4444444444	13.2891861728	1010	11165
13.6119349003	11	23.4418604651	12.3463624727	62.0	9.0	23.4418604651	12.3463624727	1008	12173
14.2713909149	12	25.075	14.9488920994	73.0	8.0	25.075	14.9488920994	1003	13176
14.9841527939	13	25.325	22.1758737145	150.0	8.0	25.325	22.1758737145	1013	14189
15.5944738388	14	26.4473684211	11.9487884619	58.0	10.0	26.4473684211	11.9487884619	1005	15194
16.2094628811	15	20.875	10.1193399818	57.0	9.0	20.875	10.1193399818	1002	16196
16.8583729267	16	21.8913043478	10.7141277331	52.0	10.0	21.8913043478	10.7141277331	1007	17203
17.5351939201	17	23.511627907	13.1314854949	65.0	9.0	23.511627907	13.1314854949	1011	18214
18.1453239918	18	23.0681818182	10.0213357104	48.0	10.0	23.0681818182	10.0213357104	1015	19229
18.874557972	19	17.9827586207	7.67326612856	43.0	8.0	17.9827586207	7.67326612856	1043	20272
20.6155369282	20	18.5925925926	8.51908210696	58.0	8.0	18.5925925926	8.51908210696	1004	21276
21.3413758278	21	22.0434782609	15.6162631528	90.0	8.0	22.0434782609	15.6162631528	1014	22290
22.0493228436	22	19.8039215686	10.2975717828	50.0	10.0	19.8039215686	10.2975717828	1010	23300
22.7005867958	23	19.25	9.51289610517	49.0	8.0	19.25	9.51289610517	1001	24301
23.4892678261	24	22.2444444444	11.6602945561	53.0	9.0	22.2444444444	11.6602945561	1001	25302
24.2434649467	25	20.32	8.21812630713	45.0	9.0	20.32	8.21812630713	1016	26318
24.9436178207	26	19.8431372549	10.8381543704	69.0	9.0	19.8431372549	10.8381543704	1012	27330
25.583714962	27	20.34	9.64698916761	48.0	9.0	20.34	9.64698916761	1017	28347
26.1712539196	28	23.511627907	14.3273556739	85.0	9.0	23.511627907	14.3273556739	1011	29358
26.7793979645	29	18.2	8.08005400522	43.0	8.0	18.2	8.08005400522	1001	30359
29.0794279575	30	19.6274509804	7.35636521584	40.0	9.0	19.6274509804	7.35636521584	1001	31360
29.8199129105	31	17.7543859649	6.79597585199	40.0	9.0	17.7543859649	6.79597585199	1012	32372
30.5246958733	32	18.2	7.07466671236	40.0	8.0	18.2	7.07466671236	1001	33373
31.2734270096	33	22.1304347826	10.1180181417	59.0	10.0	22.1304347826	10.1180181417	1018	34391
32.0469260216	34	20.2156862745	11.5611142103	62.0	10.0	20.2156862745	11.5611142103	1031	35422
32.7528088093	35	20.58	9.72026748603	60.0	8.0	20.58	9.72026748603	1029	36451
33.3776948452	36	18.1607142857	8.70093752279	50.0	8.0	18.1607142857	8.70093752279	1017	37468
34.2185819149	37	18.6111111111	7.35707436485	47.0	8.0	18.6111111111	7.35707436485	1005	38473
34.8758049011	38	19.4038461538	8.77334164778	56.0	9.0	19.4038461538	8.77334164778	1009	39482
35.5398089886	39	21.1875	10.2989810378	63.0	8.0	21.1875	10.2989810378	1017	40499
37.4418768883	40	19.1509433962	11.0954626565	75.0	9.0	19.1509433962	11.0954626565	1015	41514
38.2620329857	41	18.6	9.03246669219	52.0	8.0	18.6	9.03246669219	1023	42537
39.0750148296	42	21.6041666667	11.5519471363	54.0	9.0	21.6041666667	11.5519471363	1037	43574
39.8580219746	43	21.4893617021	11.1581900851	59.0	8.0	21.4893617021	11.1581900851	1010	44584
40.5528488159	44	21.1041666667	10.3727197963	61.0	9.0	21.1041666667	10.3727197963	1013	45597
41.3475019932	45	21.8510638298	10.8686132596	56.0	9.0	21.8510638298	10.8686132596	1027	46624
42.1191558838	46	21.0833333333	11.1651118321	69.0	9.0	21.0833333333	11.1651118321	1012	47636
42.8354799747	47	19.0188679245	9.87371308268	56.0	9.0	19.0188679245	9.87371308268	1008	48644
43.4688389301	48	18.4107142857	9.53897416189	56.0	9.0	18.4107142857	9.53897416189	1031	49675
44.1696770191	49	21.4791666667	11.1560700655	59.0	9.0	21.4791666667	11.1560700655	1031	50706
45.9753148556	50	20.9791666667	11.6359528748	69.0	9.0	20.9791666667	11.6359528748	1007	51713
