Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
6.26880192757	0	24.9024390244	13.7854728734	84.0	10.0	24.9024390244	13.7854728734	1021	1021
7.08048510551	1	20.9791666667	10.9249133927	64.0	10.0	20.9791666667	10.9249133927	1007	2028
7.74958705902	2	18.0714285714	8.09730365805	46.0	9.0	18.0714285714	8.09730365805	1012	3040
8.4731259346	3	18.2	7.83790324466	49.0	9.0	18.2	7.83790324466	1001	4041
9.17571496964	4	18.6296296296	8.44874809112	53.0	9.0	18.6296296296	8.44874809112	1006	5047
9.86910891533	5	20.4489795918	10.2400996976	49.0	10.0	20.4489795918	10.2400996976	1002	6049
10.7908248901	6	19.7058823529	8.88332678728	48.0	9.0	19.7058823529	8.88332678728	1005	7054
11.4923369884	7	19.8431372549	8.49076210584	56.0	9.0	19.8431372549	8.49076210584	1012	8066
12.1811571121	8	23.4418604651	11.9559313403	55.0	11.0	23.4418604651	11.9559313403	1008	9074
12.9054310322	9	20.3	9.41541289589	47.0	8.0	20.3	9.41541289589	1015	10089
14.2116339207	10	24.7857142857	12.779328014	65.0	10.0	24.7857142857	12.779328014	1041	11130
14.9485750198	11	24.5365853659	11.5274805509	74.0	10.0	24.5365853659	11.5274805509	1006	12136
15.6789960861	12	26.7631578947	18.2373737296	92.0	9.0	26.7631578947	18.2373737296	1017	13153
16.3680369854	13	24.3571428571	11.8277748754	60.0	10.0	24.3571428571	11.8277748754	1023	14176
17.0332670212	14	25.6923076923	12.9360435559	68.0	10.0	25.6923076923	12.9360435559	1002	15178
17.8076291084	15	25.45	11.8637051548	57.0	10.0	25.45	11.8637051548	1018	16196
18.5735778809	16	33.1612903226	19.3792319402	87.0	11.0	33.1612903226	19.3792319402	1028	17224
19.2752358913	17	31.40625	14.8025744699	73.0	9.0	31.40625	14.8025744699	1005	18229
20.0021569729	18	30.4545454545	21.9214726738	102.0	10.0	30.4545454545	21.9214726738	1005	19234
20.7417700291	19	37.2962962963	25.3710462197	122.0	12.0	37.2962962963	25.3710462197	1007	20241
22.3810679913	20	28.75	13.4997427959	69.0	10.0	28.75	13.4997427959	1035	21276
23.156965971	21	41.76	22.0966603812	109.0	13.0	41.76	22.0966603812	1044	22320
23.9179160595	22	39.8461538462	17.4106340354	93.0	15.0	39.8461538462	17.4106340354	1036	23356
24.6650021076	23	47.7619047619	25.6921421411	104.0	14.0	47.7619047619	25.6921421411	1003	24359
25.3958621025	24	43.0833333333	20.0580754034	84.0	13.0	43.0833333333	20.0580754034	1034	25393
26.1519939899	25	44.3043478261	24.8883328395	144.0	17.0	44.3043478261	24.8883328395	1019	26412
26.8577768803	26	45.7727272727	19.1190809454	90.0	15.0	45.7727272727	19.1190809454	1007	27419
27.5919940472	27	48.8571428571	25.5254974566	110.0	13.0	48.8571428571	25.5254974566	1026	28445
28.2878849506	28	48.0	26.8860027311	126.0	23.0	48.0	26.8860027311	1008	29453
29.0343990326	29	51.25	26.244761382	110.0	18.0	51.25	26.244761382	1025	30478
33.930711031	30	58.8823529412	29.7477282433	134.0	19.0	58.8823529412	29.7477282433	1001	31479
34.6986589432	31	51.5	19.7876223938	97.0	16.0	51.5	19.7876223938	1030	32509
35.4711010456	32	62.5882352941	20.5999966406	101.0	27.0	62.5882352941	20.5999966406	1064	33573
36.2165789604	33	74.3571428571	48.0663338417	196.0	26.0	74.3571428571	48.0663338417	1041	34614
37.0280780792	34	70.6666666667	34.2318889666	142.0	28.0	70.6666666667	34.2318889666	1060	35674
37.7830789089	35	113.222222222	34.8736697167	178.0	65.0	113.222222222	34.8736697167	1019	36693
38.5595190525	36	69.4	24.6760342573	129.0	29.0	69.4	24.6760342573	1041	37734
39.3197128773	37	82.8461538462	25.2307692308	138.0	41.0	82.8461538462	25.2307692308	1077	38811
40.0738940239	38	95.2727272727	53.7757818236	177.0	35.0	95.2727272727	53.7757818236	1048	39859
