Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.991418123245	0	-147.50416582	55.7974078285	-102.102746943	-273.295504028	151.0	0.0	1057	1057
1.61966204643	1	-227.365992819	35.6687987967	-151.643893065	-274.503818274	151.0	0.0	1057	2114
2.10963511467	2	-215.93570035	41.9784715396	-138.548250982	-258.964174682	151.0	0.0	1057	3171
2.62367510796	3	-156.118017489	53.5792823068	-60.6427498337	-223.187383384	151.0	0.0	1057	4228
3.11123013496	4	-176.516310621	46.6575549515	-106.9204949	-232.921231892	151.0	0.0	1057	5285
3.65314102173	5	-105.002415739	31.7076443342	-57.4975178392	-142.819292899	151.0	0.0	1057	6342
4.16425013542	6	-140.752496996	30.7972594084	-95.7212226496	-205.508801418	151.0	0.0	1057	7399
4.65424013138	7	-112.579209943	34.6467899019	-83.9126785262	-176.572061661	151.0	0.0	1057	8456
5.13342809677	8	-118.714336724	12.5214497073	-100.870875987	-139.141846701	151.0	0.0	1057	9513
5.6334900856	9	-137.651928243	37.9409690565	-92.9116998101	-214.170374533	151.0	0.0	1057	10570
6.13049697876	10	-122.834334979	26.0668976499	-101.508789477	-184.929434732	151.0	0.0	1057	11627
6.63759303093	11	-124.576739533	29.6472628324	-91.2745126894	-187.853708924	151.0	0.0	1057	12684
7.11727809906	12	-101.814174967	19.2777485776	-74.6594519237	-122.814257295	151.0	0.0	1057	13741
7.62179493904	13	-132.122136204	41.1133552035	-65.025024174	-195.851123717	151.0	0.0	1057	14798
8.11170697212	14	-136.867020793	24.1214089794	-103.782411951	-183.230589387	151.0	0.0	1057	15855
8.67149305344	15	-135.999460256	28.5155901299	-81.6676528488	-167.399605715	151.0	0.0	1057	16912
9.24301290512	16	-160.284098406	43.4395369781	-100.933062847	-244.483929259	151.0	0.0	1057	17969
9.73737406731	17	-110.449893292	22.5461436409	-77.89924008	-150.246531631	151.0	0.0	1057	19026
10.2368431091	18	-108.953761501	40.4099715564	-53.1878595164	-172.05164489	151.0	0.0	1057	20083
10.7433891296	19	-131.176568812	18.6748296964	-100.285468254	-162.513446734	151.0	0.0	1057	21140
11.2314739227	20	-95.0382694744	31.8181731345	-34.8223132997	-137.761212383	151.0	0.0	1057	22197
11.7291140556	21	-114.072002326	57.1946665563	-44.5763078012	-202.111359392	151.0	0.0	1057	23254
12.2215120792	22	-90.1039657345	21.5004570783	-63.2668504181	-132.193750395	151.0	0.0	1057	24311
12.6976900101	23	-111.15827312	17.7547640723	-95.6615117575	-145.42059958	151.0	0.0	1057	25368
13.1796619892	24	-81.8264022447	30.2270434224	-36.222505563	-138.415081654	151.0	0.0	1057	26425
13.7406029701	25	-110.288031338	38.700074653	-71.9967535387	-196.447458334	151.0	0.0	1057	27482
14.2620060444	26	-81.4624553203	31.8358200931	-33.3009377875	-120.645591218	151.0	0.0	1057	28539
14.7489190102	27	-105.820932974	33.141575711	-55.141853186	-162.703677387	151.0	0.0	1057	29596
15.2470679283	28	-107.624625276	25.5266053556	-78.5412095204	-152.300328704	151.0	0.0	1057	30653
15.7450330257	29	-85.853592331	51.0849528464	14.2053276525	-159.865633282	151.0	0.0	1057	31710
16.2482700348	30	-75.5229356008	17.5389482378	-45.8124005085	-101.704337751	151.0	0.0	1057	32767
16.7639760971	31	-72.2739010556	11.4003007342	-50.6409659052	-88.9904782948	151.0	0.0	1057	33824
17.2588639259	32	-70.9138055507	27.769288164	-42.9335891078	-116.178333103	151.0	0.0	1057	34881
17.7516620159	33	-80.1134096708	54.5927749582	-10.7316893896	-194.849109175	151.0	0.0	1057	35938
18.2629420757	34	-81.0909949715	22.3487291041	-50.1348235907	-123.745992815	151.0	0.0	1057	36995
18.8484311104	35	-60.8769395431	24.6044937508	-36.8251152573	-99.0291919949	151.0	0.0	1057	38052
19.3927490711	36	-57.1187732208	15.2018155607	-26.5503953559	-69.9092902946	151.0	0.0	1057	39109
19.8672559261	37	-52.7229987701	24.4840635649	-28.2602464515	-109.839568618	151.0	0.0	1057	40166
20.3696100712	38	-60.9369975293	24.7744529134	-17.5079622543	-106.185921595	151.0	0.0	1057	41223
20.8605649471	39	-74.8146935118	26.3279287161	-40.1951943859	-126.679580847	151.0	0.0	1057	42280
21.3543169498	40	-54.1659867096	17.8702057219	-31.6442330722	-79.1662885607	151.0	0.0	1057	43337
21.8450510502	41	-64.9862038091	23.1976519236	-15.8594013757	-87.6869533049	151.0	0.0	1057	44394
22.3649871349	42	-65.6839918922	24.7529793205	-37.6697046545	-121.986137908	151.0	0.0	1057	45451
22.8668239117	43	-66.7739052989	26.059468081	-28.7221642272	-107.397818268	151.0	0.0	1057	46508
23.3976929188	44	-65.8414655488	22.6216002166	-31.6075636999	-98.6584232744	151.0	0.0	1057	47565
23.9720919132	45	-54.7130776291	17.2013606468	-26.3527814565	-78.7195729111	151.0	0.0	1057	48622
24.4876410961	46	-47.0944794753	14.8099167719	-21.4716213741	-63.8500883849	151.0	0.0	1057	49679
24.9870150089	47	-56.5094711146	24.9691252704	-24.1044373065	-95.9646400255	151.0	0.0	1057	50736
25.4997041225	48	-56.3124387666	20.6005228658	-19.9528038244	-90.8976916258	151.0	0.0	1057	51793
26.0071320534	49	-42.0922858618	6.97120279673	-28.5426252981	-50.5989267703	151.0	0.0	1057	52850
26.5330779552	50	-45.5822371498	22.0351759953	-15.2436475056	-84.121442297	151.0	0.0	1057	53907
27.0478329659	51	-64.081846564	21.8824645541	-46.1153361369	-106.710622097	151.0	0.0	1057	54964
