Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.43274307251	0	20.875	8.20981374129	43.0	9.0	20.875	8.20981374129	1002	1002
3.19560694695	1	22.8695652174	13.262580075	78.0	9.0	22.8695652174	13.262580075	1052	2054
3.94769906998	2	22.0	9.16277914932	50.0	10.0	22.0	9.16277914932	1012	3066
4.70973110199	3	21.7826086957	10.7782249153	49.0	8.0	21.7826086957	10.7782249153	1002	4068
5.43341803551	4	22.1956521739	12.9339787839	60.0	10.0	22.1956521739	12.9339787839	1021	5089
6.06217098236	5	25.475	12.7592858342	58.0	10.0	25.475	12.7592858342	1019	6108
6.74161291122	6	22.085106383	10.3303514538	60.0	11.0	22.085106383	10.3303514538	1038	7146
7.43481707573	7	22.4888888889	12.4536870439	56.0	10.0	22.4888888889	12.4536870439	1012	8158
8.12966299057	8	26.0512820513	13.9797449042	59.0	10.0	26.0512820513	13.9797449042	1016	9174
9.06152391434	9	21.1458333333	12.7360864988	63.0	9.0	21.1458333333	12.7360864988	1015	10189
11.4266021252	10	20.7346938776	10.813399681	61.0	10.0	20.7346938776	10.813399681	1016	11205
12.153660059	11	20.44	8.85699723383	45.0	9.0	20.44	8.85699723383	1022	12227
12.8447608948	12	22.2888888889	14.8153407314	70.0	10.0	22.2888888889	14.8153407314	1003	13230
13.6472809315	13	24.0952380952	13.078170696	57.0	9.0	24.0952380952	13.078170696	1012	14242
14.2567760944	14	21.3617021277	13.56532741	83.0	9.0	21.3617021277	13.56532741	1004	15246
14.8520569801	15	22.2666666667	11.5708445865	50.0	9.0	22.2666666667	11.5708445865	1002	16248
15.4632070065	16	20.32	9.84162588194	62.0	8.0	20.32	9.84162588194	1016	17264
16.0858039856	17	22.6739130435	12.2865326552	55.0	9.0	22.6739130435	12.2865326552	1043	18307
16.7206699848	18	21.9787234043	10.8539420463	54.0	9.0	21.9787234043	10.8539420463	1033	19340
17.3415780067	19	22.6666666667	12.9323023644	59.0	9.0	22.6666666667	12.9323023644	1020	20360
19.5930299759	20	20.2115384615	9.97947227382	60.0	8.0	20.2115384615	9.97947227382	1051	21411
20.3167250156	21	22.5869565217	12.4369297325	70.0	9.0	22.5869565217	12.4369297325	1039	22450
21.032574892	22	21.847826087	15.1771673351	75.0	8.0	21.847826087	15.1771673351	1005	23455
21.8468229771	23	26.3947368421	15.5301734726	85.0	11.0	26.3947368421	15.5301734726	1003	24458
22.5703699589	24	23.2045454545	11.0177120737	52.0	10.0	23.2045454545	11.0177120737	1021	25479
23.2775149345	25	23.1590909091	12.5877703669	62.0	9.0	23.1590909091	12.5877703669	1019	26498
23.9650940895	26	22.0434782609	9.56660069049	43.0	9.0	22.0434782609	9.56660069049	1014	27512
24.7009379864	27	21.6595744681	9.34965375567	43.0	8.0	21.6595744681	9.34965375567	1018	28530
25.4148271084	28	23.6279069767	11.4810729095	65.0	9.0	23.6279069767	11.4810729095	1016	29546
26.0928239822	29	21.9130434783	9.59806612532	46.0	9.0	21.9130434783	9.59806612532	1008	30554
27.7960169315	30	21.4893617021	11.1734341859	57.0	9.0	21.4893617021	11.1734341859	1010	31564
28.5383241177	31	28.2777777778	17.9298186009	75.0	10.0	28.2777777778	17.9298186009	1018	32582
29.353208065	32	21.8043478261	11.4314964695	55.0	9.0	21.8043478261	11.4314964695	1003	33585
30.2122600079	33	24.5853658537	13.0570523132	71.0	8.0	24.5853658537	13.0570523132	1008	34593
30.8543729782	34	22.1276595745	8.42391989737	44.0	9.0	22.1276595745	8.42391989737	1040	35633
31.5781300068	35	20.8541666667	10.1386011184	44.0	9.0	20.8541666667	10.1386011184	1001	36634
32.290307045	36	22.9318181818	12.7838636343	83.0	9.0	22.9318181818	12.7838636343	1009	37643
32.9985170364	37	27.8108108108	19.8655451253	111.0	12.0	27.8108108108	19.8655451253	1029	38672
33.7208659649	38	24.1904761905	24.6549889622	171.0	9.0	24.1904761905	24.6549889622	1016	39688
34.5158820152	39	22.5555555556	12.5530971044	64.0	9.0	22.5555555556	12.5530971044	1015	40703
37.7914419174	40	23.3636363636	9.31052900824	46.0	9.0	23.3636363636	9.31052900824	1028	41731
38.610024929	41	21.9347826087	12.3577157273	57.0	9.0	21.9347826087	12.3577157273	1009	42740
39.3839719296	42	24.4146341463	9.83020633423	50.0	10.0	24.4146341463	9.83020633423	1001	43741
40.1096720695	43	25.7692307692	13.9751822858	88.0	10.0	25.7692307692	13.9751822858	1005	44746
40.751527071	44	24.3720930233	13.4129809666	69.0	10.0	24.3720930233	13.4129809666	1048	45794
41.4628829956	45	22.4666666667	11.3129227975	62.0	8.0	22.4666666667	11.3129227975	1011	46805
42.2333610058	46	21.8913043478	13.0154227259	69.0	10.0	21.8913043478	13.0154227259	1007	47812
42.8927240372	47	22.3555555556	11.4409703465	49.0	8.0	22.3555555556	11.4409703465	1006	48818
43.6086709499	48	23.3488372093	15.0763694984	87.0	10.0	23.3488372093	15.0763694984	1004	49822
44.2922699451	49	23.8837209302	14.6925219111	79.0	10.0	23.8837209302	14.6925219111	1027	50849
47.4589951038	50	25.1219512195	16.0094409981	80.0	9.0	25.1219512195	16.0094409981	1030	51879
48.13352108	51	21.7826086957	14.2903327668	68.0	9.0	21.7826086957	14.2903327668	1002	52881
48.9171719551	52	23.3636363636	11.5090693666	66.0	8.0	23.3636363636	11.5090693666	1028	53909
49.7357690334	53	23.7906976744	14.2397382709	96.0	11.0	23.7906976744	14.2397382709	1023	54932
50.4796230793	54	23.8571428571	13.6182150928	71.0	8.0	23.8571428571	13.6182150928	1002	55934
51.1744349003	55	24.4047619048	13.412963743	71.0	10.0	24.4047619048	13.412963743	1025	56959
51.794907093	56	25.2	16.4030484972	83.0	8.0	25.2	16.4030484972	1008	57967
52.5009250641	57	22.7777777778	12.8355216989	62.0	8.0	22.7777777778	12.8355216989	1025	58992
53.1980021	58	22.0869565217	11.700661607	68.0	10.0	22.0869565217	11.700661607	1016	60008
53.9164869785	59	22.7727272727	10.1575400484	50.0	9.0	22.7727272727	10.1575400484	1002	61010
