Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.83077692986	0	27.8611111111	14.9018134202	79.0	11.0	27.8611111111	14.9018134202	1003	1003
3.47712612152	1	26.175	15.0148051935	62.0	10.0	26.175	15.0148051935	1047	2050
4.15952396393	2	28.1944444444	16.3364273336	84.0	10.0	28.1944444444	16.3364273336	1015	3065
4.88874292374	3	30.5454545455	15.1599370533	71.0	11.0	30.5454545455	15.1599370533	1008	4073
5.54311704636	4	28.3243243243	15.6568852897	83.0	13.0	28.3243243243	15.6568852897	1048	5121
6.22956705093	5	29.5	14.182113839	60.0	12.0	29.5	14.182113839	1003	6124
6.98414802551	6	33.9666666667	14.4809836989	70.0	12.0	33.9666666667	14.4809836989	1019	7143
7.69058704376	7	32.4516129032	19.7710095842	93.0	11.0	32.4516129032	19.7710095842	1006	8149
8.34912896156	8	33.0967741935	18.7485136421	98.0	12.0	33.0967741935	18.7485136421	1026	9175
9.05183196068	9	40.56	19.0054308028	79.0	11.0	40.56	19.0054308028	1014	10189
14.3328700066	10	42.375	14.9967010261	79.0	17.0	42.375	14.9967010261	1017	11206
15.0634000301	11	48.2380952381	22.2708538163	95.0	11.0	48.2380952381	22.2708538163	1013	12219
15.7747070789	12	47.0	21.5195471395	88.0	18.0	47.0	21.5195471395	1034	13253
16.5071251392	13	47.8636363636	27.2151285711	127.0	19.0	47.8636363636	27.2151285711	1053	14306
17.2620351315	14	42.9583333333	22.0614278147	104.0	14.0	42.9583333333	22.0614278147	1031	15337
18.0787451267	15	52.9473684211	18.7714051411	86.0	23.0	52.9473684211	18.7714051411	1006	16343
18.8383419514	16	49.0454545455	22.6243578969	118.0	16.0	49.0454545455	22.6243578969	1079	17422
19.5526270866	17	62.4705882353	32.6858804686	132.0	21.0	62.4705882353	32.6858804686	1062	18484
20.1716201305	18	53.1052631579	22.3203818512	116.0	21.0	53.1052631579	22.3203818512	1009	19493
20.9164950848	19	63.5625	40.9007468605	161.0	14.0	63.5625	40.9007468605	1017	20510
22.7716400623	20	46.2272727273	18.5299065841	89.0	18.0	46.2272727273	18.5299065841	1017	21527
23.425442934	21	53.6315789474	21.6338198353	101.0	22.0	53.6315789474	21.6338198353	1019	22546
24.183991909	22	55.8333333333	24.4523345852	120.0	25.0	55.8333333333	24.4523345852	1005	23551
24.87996912	23	51.15	15.1138181807	94.0	21.0	51.15	15.1138181807	1023	24574
25.6326611042	24	46.2272727273	15.0693301359	77.0	20.0	46.2272727273	15.0693301359	1017	25591
26.352836132	25	58.8888888889	30.1457365493	166.0	27.0	58.8888888889	30.1457365493	1060	26651
27.1107261181	26	64.375	16.3281773325	94.0	38.0	64.375	16.3281773325	1030	27681
27.8703410625	27	67.4	29.3752730484	129.0	31.0	67.4	29.3752730484	1011	28692
28.6347720623	28	59.1764705882	26.7630898025	138.0	28.0	59.1764705882	26.7630898025	1006	29698
29.444257021	29	51.7619047619	24.5471456238	117.0	13.0	51.7619047619	24.5471456238	1087	30785
38.7827219963	30	65.9411764706	36.6517323052	155.0	21.0	65.9411764706	36.6517323052	1121	31906
39.474075079	31	78.3846153846	32.2741584209	131.0	31.0	78.3846153846	32.2741584209	1019	32925
40.2285070419	32	66.7333333333	26.8488774853	114.0	28.0	66.7333333333	26.8488774853	1001	33926
40.899780035	33	84.6666666667	30.9659311	161.0	47.0	84.6666666667	30.9659311	1016	34942
41.6213049889	34	74.4285714286	32.7255127335	167.0	29.0	74.4285714286	32.7255127335	1042	35984
42.3671340942	35	71.8	41.0450159378	200.0	21.0	71.8	41.0450159378	1077	37061
43.0297861099	36	68.7333333333	30.812263071	140.0	33.0	68.7333333333	30.812263071	1031	38092
43.7714951038	37	73.4285714286	26.8666396583	127.0	35.0	73.4285714286	26.8666396583	1028	39120
44.393969059	38	80.3846153846	51.5013643756	200.0	20.0	80.3846153846	51.5013643756	1045	40165
45.043859005	39	83.6153846154	31.3970563577	141.0	12.0	83.6153846154	31.3970563577	1087	41252
52.3359389305	40	85.3076923077	43.6742920605	173.0	30.0	85.3076923077	43.6742920605	1109	42361
53.1841371059	41	84.3076923077	41.5162333688	193.0	25.0	84.3076923077	41.5162333688	1096	43457
53.934155941	42	89.9166666667	39.6199830333	200.0	23.0	89.9166666667	39.6199830333	1079	44536
54.7064039707	43	103.6	41.1003649619	195.0	61.0	103.6	41.1003649619	1036	45572
55.4497969151	44	77.9230769231	45.2131048709	158.0	30.0	77.9230769231	45.2131048709	1013	46585
56.3599591255	45	100.909090909	49.621209808	193.0	45.0	100.909090909	49.621209808	1110	47695
57.1952741146	46	102.0	49.042838417	194.0	30.0	102.0	49.042838417	1020	48715
58.0214440823	47	100.2	45.5780648997	172.0	34.0	100.2	45.5780648997	1002	49717
58.809442997	48	125.625	54.14087527	200.0	23.0	125.625	54.14087527	1005	50722
59.6484289169	49	124.888888889	34.7641080696	200.0	76.0	124.888888889	34.7641080696	1124	51846
69.9450359344	50	116.888888889	40.3964917191	171.0	66.0	116.888888889	40.3964917191	1052	52898
70.7590560913	51	115.888888889	40.9808747926	188.0	30.0	115.888888889	40.9808747926	1043	53941
71.5345549583	52	150.428571429	57.1910511053	200.0	58.0	150.428571429	57.1910511053	1053	54994
72.2402949333	53	129.5	46.749331546	200.0	64.0	129.5	46.749331546	1036	56030
73.1407251358	54	122.777777778	49.5597905515	200.0	38.0	122.777777778	49.5597905515	1105	57135
73.8295910358	55	130.125	56.6842956647	200.0	31.0	130.125	56.6842956647	1041	58176
75.1868510246	56	155.0	49.9942853877	200.0	47.0	155.0	49.9942853877	1085	59261
75.9276130199	57	148.125	50.0510676709	200.0	48.0	148.125	50.0510676709	1185	60446
76.6900799274	58	158.142857143	36.5959739059	200.0	117.0	158.142857143	36.5959739059	1107	61553
77.4275140762	59	172.166666667	28.4336459537	200.0	115.0	172.166666667	28.4336459537	1033	62586
83.3748390675	60	134.25	42.8565922584	200.0	74.0	134.25	42.8565922584	1074	63660
84.2622320652	61	149.5	45.9456200306	200.0	82.0	149.5	45.9456200306	1196	64856
85.2085049152	62	196.5	7.82623792125	200.0	179.0	196.5	7.82623792125	1179	66035
86.1169679165	63	191.166666667	16.816823587	200.0	154.0	191.166666667	16.816823587	1147	67182
86.832062006	64	168.666666667	29.2099678573	200.0	126.0	168.666666667	29.2099678573	1012	68194
87.7172620296	65	155.714285714	43.6699121191	200.0	88.0	155.714285714	43.6699121191	1090	69284
88.4789829254	66	143.125	38.7957391346	200.0	100.0	143.125	38.7957391346	1145	70429
89.2596380711	67	171.333333333	29.2384830128	200.0	127.0	171.333333333	29.2384830128	1028	71457
89.9626231194	68	160.857142857	21.1283734174	200.0	134.0	160.857142857	21.1283734174	1126	72583
90.7780160904	69	144.625	47.9425111462	200.0	64.0	144.625	47.9425111462	1157	73740
98.3802809715	70	145.571428571	40.9349907706	200.0	82.0	145.571428571	40.9349907706	1019	74759
99.3603711128	71	181.666666667	18.8561808316	200.0	155.0	181.666666667	18.8561808316	1090	75849
100.158294916	72	173.5	29.7251296605	200.0	114.0	173.5	29.7251296605	1041	76890
100.991416931	73	144.428571429	20.6180028329	189.0	118.0	144.428571429	20.6180028329	1011	77901
101.765737057	74	170.333333333	19.1282223139	200.0	143.0	170.333333333	19.1282223139	1022	78923
102.554883957	75	144.571428571	23.9931963145	200.0	122.0	144.571428571	23.9931963145	1012	79935
103.401297092	76	136.125	54.6521671574	200.0	50.0	136.125	54.6521671574	1089	81024
104.206102133	77	149.142857143	24.5614597718	200.0	123.0	149.142857143	24.5614597718	1044	82068
104.973777056	78	161.0	23.2501920115	200.0	126.0	161.0	23.2501920115	1127	83195
105.665300131	79	147.285714286	27.7731333986	200.0	115.0	147.285714286	27.7731333986	1031	84226
114.929837942	80	166.142857143	29.4299583584	200.0	113.0	166.142857143	29.4299583584	1163	85389
115.686820984	81	172.833333333	30.2567715102	200.0	129.0	172.833333333	30.2567715102	1037	86426
116.382625103	82	154.142857143	28.9009568375	189.0	113.0	154.142857143	28.9009568375	1079	87505
117.177109003	83	159.0	36.4338931687	200.0	91.0	159.0	36.4338931687	1113	88618
117.938749075	84	171.0	21.7408984788	200.0	148.0	171.0	21.7408984788	1026	89644
118.733772039	85	173.166666667	31.3550456687	200.0	127.0	173.166666667	31.3550456687	1039	90683
119.557980061	86	153.714285714	35.1068340344	200.0	95.0	153.714285714	35.1068340344	1076	91759
120.292769909	87	177.333333333	20.7176789777	200.0	147.0	177.333333333	20.7176789777	1064	92823
121.006317139	88	175.833333333	18.1972220102	200.0	149.0	175.833333333	18.1972220102	1055	93878
121.76709199	89	176.0	20.7203603572	200.0	146.0	176.0	20.7203603572	1056	94934
131.02099514	90	158.428571429	25.9827258157	200.0	126.0	158.428571429	25.9827258157	1109	96043
131.865483046	91	157.142857143	46.0106465053	200.0	85.0	157.142857143	46.0106465053	1100	97143
132.570369959	92	167.333333333	33.4547787651	200.0	122.0	167.333333333	33.4547787651	1004	98147
133.239103079	93	175.333333333	24.3903441732	200.0	132.0	175.333333333	24.3903441732	1052	99199
133.978799105	94	190.833333333	20.4972897937	200.0	145.0	190.833333333	20.4972897937	1145	100344
134.732110023	95	194.666666667	11.92569588	200.0	168.0	194.666666667	11.92569588	1168	101512
135.538419008	96	198.666666667	2.98142397	200.0	192.0	198.666666667	2.98142397	1192	102704
136.35046792	97	177.166666667	24.9025879958	200.0	135.0	177.166666667	24.9025879958	1063	103767
137.154617071	98	197.333333333	5.96284794	200.0	184.0	197.333333333	5.96284794	1184	104951
137.965258121	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	106151
