Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.41742897034	0	19.0740740741	7.23379888889	41.0	9.0	19.0740740741	7.23379888889	1030	1030
4.17465019226	1	17.6315789474	7.23934565946	39.0	8.0	17.6315789474	7.23934565946	1005	2035
4.88534712791	2	17.8421052632	7.92683533164	49.0	10.0	17.8421052632	7.92683533164	1017	3052
5.6031870842	3	17.2372881356	6.20371398616	35.0	9.0	17.2372881356	6.20371398616	1017	4069
6.47258615494	4	17.649122807	7.3591838508	44.0	9.0	17.649122807	7.3591838508	1006	5075
7.22604107857	5	17.0166666667	8.36757963146	55.0	9.0	17.0166666667	8.36757963146	1021	6096
7.89990901947	6	17.7192982456	8.55888660156	56.0	9.0	17.7192982456	8.55888660156	1010	7106
8.67944717407	7	17.0169491525	8.16667790356	46.0	9.0	17.0169491525	8.16667790356	1004	8110
9.41971898079	8	17.5964912281	7.3194277629	45.0	9.0	17.5964912281	7.3194277629	1003	9113
10.1112751961	9	19.7843137255	9.61068385376	64.0	9.0	19.7843137255	9.61068385376	1009	10122
12.6088790894	10	19.4807692308	7.95296360972	44.0	10.0	19.4807692308	7.95296360972	1013	11135
13.4781081676	11	23.511627907	14.6801116735	73.0	8.0	23.511627907	14.6801116735	1011	12146
14.5679330826	12	19.3962264151	9.19051936168	56.0	10.0	19.3962264151	9.19051936168	1028	13174
15.3330991268	13	25.8292682927	23.4103400534	134.0	9.0	25.8292682927	23.4103400534	1059	14233
16.184677124	14	26.175	12.2390512296	62.0	9.0	26.175	12.2390512296	1047	15280
16.972766161	15	25.2	13.3382907451	59.0	11.0	25.2	13.3382907451	1008	16288
17.8103210926	16	28.0	17.3653550368	105.0	13.0	28.0	17.3653550368	1008	17296
18.641256094	17	31.2121212121	18.6104525465	91.0	11.0	31.2121212121	18.6104525465	1030	18326
19.3248071671	18	32.4193548387	18.6768343549	106.0	10.0	32.4193548387	18.6768343549	1005	19331
20.0309841633	19	31.5625	13.8201336372	63.0	12.0	31.5625	13.8201336372	1010	20341
23.716476202	20	33.064516129	21.065084219	89.0	10.0	33.064516129	21.065084219	1025	21366
24.443718195	21	43.75	20.0836791118	101.0	14.0	43.75	20.0836791118	1050	22416
25.2720901966	22	40.8846153846	22.6398676999	88.0	12.0	40.8846153846	22.6398676999	1063	23479
26.0069420338	23	48.0	17.238962213	76.0	20.0	48.0	17.238962213	1056	24535
26.8681871891	24	46.0909090909	28.343524338	141.0	16.0	46.0909090909	28.343524338	1014	25549
27.8673751354	25	47.2272727273	17.6556244404	95.0	18.0	47.2272727273	17.6556244404	1039	26588
28.7640500069	26	48.5238095238	20.9866602702	94.0	13.0	48.5238095238	20.9866602702	1019	27607
29.5959661007	27	43.2916666667	19.0776465326	91.0	14.0	43.2916666667	19.0776465326	1039	28646
30.3957631588	28	52.65	18.2928264629	92.0	27.0	52.65	18.2928264629	1053	29699
31.1954112053	29	51.25	25.6220120209	143.0	24.0	51.25	25.6220120209	1025	30724
33.3954281807	30	55.1052631579	19.1912664809	87.0	24.0	55.1052631579	19.1912664809	1047	31771
34.1085669994	31	56.0	27.0513914204	138.0	15.0	56.0	27.0513914204	1008	32779
34.8763151169	32	47.9523809524	17.9403142471	84.0	24.0	47.9523809524	17.9403142471	1007	33786
35.6698889732	33	59.0	22.6767566931	101.0	22.0	59.0	22.6767566931	1003	34789
36.4443600178	34	61.1176470588	33.6869364677	162.0	31.0	61.1176470588	33.6869364677	1039	35828
37.272395134	35	60.0588235294	23.5733413445	121.0	20.0	60.0588235294	23.5733413445	1021	36849
38.2101860046	36	63.5882352941	26.5020727792	131.0	18.0	63.5882352941	26.5020727792	1081	37930
39.0130190849	37	64.875	26.6900613525	130.0	28.0	64.875	26.6900613525	1038	38968
39.789427042	38	72.7857142857	29.25547219	125.0	33.0	72.7857142857	29.25547219	1019	39987
40.5603311062	39	73.3571428571	20.9612129654	110.0	41.0	73.3571428571	20.9612129654	1027	41014
44.7452950478	40	61.1764705882	35.0264358888	152.0	23.0	61.1764705882	35.0264358888	1040	42054
45.5035891533	41	72.7142857143	28.2904036517	141.0	34.0	72.7142857143	28.2904036517	1018	43072
46.3669321537	42	64.9375	25.3536702225	131.0	36.0	64.9375	25.3536702225	1039	44111
47.2305841446	43	80.5384615385	25.9662958604	131.0	39.0	80.5384615385	25.9662958604	1047	45158
47.9894120693	44	78.2142857143	30.3883872825	149.0	39.0	78.2142857143	30.3883872825	1095	46253
48.7656240463	45	80.1428571429	26.4220069067	123.0	46.0	80.1428571429	26.4220069067	1122	47375
49.6099481583	46	78.3846153846	26.808547608	141.0	34.0	78.3846153846	26.808547608	1019	48394
50.3320350647	47	74.4285714286	27.2336826263	127.0	20.0	74.4285714286	27.2336826263	1042	49436
51.1318480968	48	87.1666666667	28.9707707104	148.0	42.0	87.1666666667	28.9707707104	1046	50482
52.0054609776	49	100.181818182	22.8903242037	137.0	62.0	100.181818182	22.8903242037	1102	51584
56.1043021679	50	66.9333333333	12.7356018922	88.0	41.0	66.9333333333	12.7356018922	1004	52588
57.406026125	51	114.777777778	57.2009669261	194.0	36.0	114.777777778	57.2009669261	1033	53621
58.1421771049	52	92.6363636364	49.891286773	200.0	19.0	92.6363636364	49.891286773	1019	54640
58.9794511795	53	108.6	29.7395359749	153.0	50.0	108.6	29.7395359749	1086	55726
59.7893221378	54	121.222222222	58.957193092	200.0	28.0	121.222222222	58.957193092	1091	56817
60.4994750023	55	147.571428571	48.8375064967	200.0	82.0	147.571428571	48.8375064967	1033	57850
61.2785260677	56	131.0	51.2856921784	200.0	44.0	131.0	51.2856921784	1179	59029
62.2164101601	57	168.857142857	37.7526860782	200.0	85.0	168.857142857	37.7526860782	1182	60211
62.9117631912	58	116.222222222	17.1385062086	144.0	89.0	116.222222222	17.1385062086	1046	61257
63.6764919758	59	153.142857143	43.2416088356	192.0	63.0	153.142857143	43.2416088356	1072	62329
74.2817881107	60	164.285714286	49.0064552183	200.0	51.0	164.285714286	49.0064552183	1150	63479
75.0507240295	61	143.285714286	36.4288515395	200.0	99.0	143.285714286	36.4288515395	1003	64482
75.8109769821	62	167.5	56.3611864081	200.0	46.0	167.5	56.3611864081	1005	65487
76.6376900673	63	146.5	29.4915242061	200.0	107.0	146.5	29.4915242061	1172	66659
77.4646441936	64	171.5	42.9097890929	200.0	89.0	171.5	42.9097890929	1029	67688
78.2982320786	65	170.833333333	34.6910971608	200.0	110.0	170.833333333	34.6910971608	1025	68713
79.0923171043	66	180.5	25.3886457562	200.0	130.0	180.5	25.3886457562	1083	69796
79.8723051548	67	119.666666667	65.5828568386	200.0	13.0	119.666666667	65.5828568386	1077	70873
80.5976400375	68	173.833333333	39.797054609	200.0	91.0	173.833333333	39.797054609	1043	71916
81.4757750034	69	142.375	47.1432325472	200.0	58.0	142.375	47.1432325472	1139	73055
89.5934460163	70	160.142857143	35.1016018008	200.0	116.0	160.142857143	35.1016018008	1121	74176
90.3484280109	71	188.666666667	18.7942071453	200.0	149.0	188.666666667	18.7942071453	1132	75308
91.1331231594	72	182.666666667	21.5535508804	200.0	145.0	182.666666667	21.5535508804	1096	76404
91.9012570381	73	175.833333333	35.4796498793	200.0	111.0	175.833333333	35.4796498793	1055	77459
