Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.36092209816	0	25.9743589744	14.6750917168	88.0	10.0	25.9743589744	14.6750917168	1013	1013
4.20308589935	1	22.2173913043	9.43838841134	59.0	10.0	22.2173913043	9.43838841134	1022	2035
4.8921380043	2	28.9714285714	17.8381384587	81.0	10.0	28.9714285714	17.8381384587	1014	3049
5.55499696732	3	25.05	14.6423188054	61.0	9.0	25.05	14.6423188054	1002	4051
6.23867106438	4	26.3076923077	11.6159789286	60.0	11.0	26.3076923077	11.6159789286	1026	5077
6.90470004082	5	26.2820512821	12.7901178158	61.0	10.0	26.2820512821	12.7901178158	1025	6102
7.66440010071	6	26.2820512821	10.4364959193	46.0	10.0	26.2820512821	10.4364959193	1025	7127
8.46641588211	7	25.2	11.2365475125	50.0	10.0	25.2	11.2365475125	1008	8135
9.11042809486	8	31.46875	18.1159190614	103.0	10.0	31.46875	18.1159190614	1007	9142
9.73901295662	9	30.5151515152	19.4517603973	87.0	11.0	30.5151515152	19.4517603973	1007	10149
12.9334549904	10	28.2777777778	16.0357432546	80.0	12.0	28.2777777778	16.0357432546	1018	11167
13.6893389225	11	27.0810810811	11.9534646756	66.0	12.0	27.0810810811	11.9534646756	1002	12169
14.4004080296	12	25.7179487179	12.5574550703	67.0	11.0	25.7179487179	12.5574550703	1003	13172
15.005851984	13	30.3636363636	18.4650664143	93.0	12.0	30.3636363636	18.4650664143	1002	14174
15.8084459305	14	28.4864864865	16.1690756252	71.0	11.0	28.4864864865	16.1690756252	1054	15228
16.5246648788	15	22.9772727273	10.4283020416	63.0	9.0	22.9772727273	10.4283020416	1011	16239
17.253786087	16	33.4	20.1900965822	99.0	11.0	33.4	20.1900965822	1002	17241
17.8844239712	17	27.0526315789	13.4398217572	73.0	12.0	27.0526315789	13.4398217572	1028	18269
18.5248160362	18	27.4210526316	17.8009928448	80.0	11.0	27.4210526316	17.8009928448	1042	19311
19.1824440956	19	25.05	12.5478085736	54.0	11.0	25.05	12.5478085736	1002	20313
22.3750069141	20	25.8717948718	20.6747455101	133.0	9.0	25.8717948718	20.6747455101	1009	21322
23.1939818859	21	26.6923076923	14.4153654599	68.0	11.0	26.6923076923	14.4153654599	1041	22363
23.8635849953	22	27.2162162162	14.5493292037	68.0	12.0	27.2162162162	14.5493292037	1007	23370
24.54154706	23	27.9189189189	14.8840171459	75.0	10.0	27.9189189189	14.8840171459	1033	24403
25.2862110138	24	28.6571428571	20.0227625569	119.0	10.0	28.6571428571	20.0227625569	1003	25406
26.0799510479	25	22.5333333333	11.2597611974	65.0	12.0	22.5333333333	11.2597611974	1014	26420
26.8330099583	26	25.1219512195	13.3182345603	68.0	9.0	25.1219512195	13.3182345603	1030	27450
27.4770839214	27	24.023255814	9.35722174056	55.0	10.0	24.023255814	9.35722174056	1033	28483
28.1083469391	28	23.880952381	11.0522619554	64.0	8.0	23.880952381	11.0522619554	1003	29486
28.7970628738	29	23.3720930233	10.7336100167	48.0	9.0	23.3720930233	10.7336100167	1005	30491
31.3824119568	30	23.3488372093	11.9920200617	60.0	10.0	23.3488372093	11.9920200617	1004	31495
32.1203398705	31	25.9230769231	15.6817460687	72.0	10.0	25.9230769231	15.6817460687	1011	32506
32.8641569614	32	27.2631578947	13.394193971	60.0	11.0	27.2631578947	13.394193971	1036	33542
33.4811410904	33	25.15	13.635523459	70.0	10.0	25.15	13.635523459	1006	34548
34.2213749886	34	22.3111111111	14.4711547911	79.0	9.0	22.3111111111	14.4711547911	1004	35552
35.0016880035	35	21.847826087	9.76454854653	58.0	11.0	21.847826087	9.76454854653	1005	36557
35.6655728817	36	30.1176470588	15.1827392434	88.0	14.0	30.1176470588	15.1827392434	1024	37581
36.4050970078	37	23.3255813953	11.1807994269	55.0	9.0	23.3255813953	11.1807994269	1003	38584
37.0858089924	38	24.8780487805	12.5215816073	64.0	10.0	24.8780487805	12.5215816073	1020	39604
37.843362093	39	24.8604651163	15.6941425829	82.0	8.0	24.8604651163	15.6941425829	1069	40673
40.4699230194	40	27.5675675676	15.8157303504	73.0	12.0	27.5675675676	15.8157303504	1020	41693
41.2460970879	41	24.7804878049	13.5295741016	71.0	10.0	24.7804878049	13.5295741016	1016	42709
41.8812189102	42	27.1621621622	13.7457875877	59.0	11.0	27.1621621622	13.7457875877	1005	43714
42.5053339005	43	25.2	14.085808461	78.0	9.0	25.2	14.085808461	1008	44722
43.1556470394	44	22.3777777778	11.9801481885	60.0	10.0	22.3777777778	11.9801481885	1007	45729
43.9150838852	45	25.1	13.2661222669	59.0	9.0	25.1	13.2661222669	1004	46733
44.6921520233	46	24.0952380952	16.4863717511	105.0	9.0	24.0952380952	16.4863717511	1012	47745
45.3801460266	47	21.6170212766	12.6735663783	58.0	9.0	21.6170212766	12.6735663783	1016	48761
46.1123940945	48	25.225	14.2924586758	72.0	10.0	25.225	14.2924586758	1009	49770
46.8779449463	49	20.36	9.32471983493	48.0	9.0	20.36	9.32471983493	1018	50788
48.610478878	50	24.512195122	13.5612826777	69.0	9.0	24.512195122	13.5612826777	1005	51793
49.3731050491	51	28.1666666667	16.5923342407	88.0	10.0	28.1666666667	16.5923342407	1014	52807
50.1340720654	52	24.0	13.3933174524	79.0	9.0	24.0	13.3933174524	1008	53815
50.8069090843	53	24.512195122	12.3764567041	70.0	11.0	24.512195122	12.3764567041	1005	54820
51.6160888672	54	22.5434782609	10.7292905105	62.0	10.0	22.5434782609	10.7292905105	1037	55857
52.4427070618	55	25.725	11.6210746061	60.0	11.0	25.725	11.6210746061	1029	56886
53.1761100292	56	23.8333333333	12.6376547453	59.0	10.0	23.8333333333	12.6376547453	1001	57887
53.9132490158	57	24.5609756098	16.0670072197	95.0	10.0	24.5609756098	16.0670072197	1007	58894
54.5453689098	58	23.511627907	13.642225988	76.0	9.0	23.511627907	13.642225988	1011	59905
55.2051758766	59	21.8043478261	7.74489892492	39.0	11.0	21.8043478261	7.74489892492	1003	60908
57.0165650845	60	24.0952380952	13.1833399985	81.0	9.0	24.0952380952	13.1833399985	1012	61920
57.6532690525	61	22.0217391304	10.3008845767	49.0	10.0	22.0217391304	10.3008845767	1013	62933
58.3445398808	62	24.6097560976	16.5704380453	83.0	9.0	24.6097560976	16.5704380453	1009	63942
59.0416049957	63	22.1739130435	10.3824776046	49.0	9.0	22.1739130435	10.3824776046	1020	64962
59.710711956	64	24.1666666667	10.2467571332	50.0	10.0	24.1666666667	10.2467571332	1015	65977
60.4689218998	65	21.2916666667	10.1179673793	51.0	9.0	21.2916666667	10.1179673793	1022	66999
61.2125570774	66	19.7843137255	9.03655696512	53.0	9.0	19.7843137255	9.03655696512	1009	68008
61.9594728947	67	22.4782608696	13.6170275925	70.0	9.0	22.4782608696	13.6170275925	1034	69042
62.7167179585	68	20.5306122449	10.4277926144	58.0	9.0	20.5306122449	10.4277926144	1006	70048
63.5173199177	69	22.3260869565	9.54179444391	48.0	10.0	22.3260869565	9.54179444391	1027	71075
65.3053300381	70	23.4651162791	12.2062676184	70.0	10.0	23.4651162791	12.2062676184	1009	72084
65.9672830105	71	19.7450980392	8.39664530877	43.0	8.0	19.7450980392	8.39664530877	1007	73091
66.7553908825	72	23.3255813953	14.6743264656	72.0	10.0	23.3255813953	14.6743264656	1003	74094
67.4306519032	73	22.0	10.5356537529	59.0	10.0	22.0	10.5356537529	1012	75106
68.119893074	74	20.7755102041	9.85458622356	43.0	9.0	20.7755102041	9.85458622356	1018	76124
68.7640929222	75	22.4	9.34142506378	41.0	9.0	22.4	9.34142506378	1008	77132
69.4627568722	76	22.9545454545	12.8150382993	63.0	11.0	22.9545454545	12.8150382993	1010	78142
70.1808440685	77	20.9375	12.7089309969	61.0	8.0	20.9375	12.7089309969	1005	79147
70.9103019238	78	19.9411764706	9.3229881701	48.0	9.0	19.9411764706	9.3229881701	1017	80164
71.5264630318	79	21.0208333333	12.5590100183	65.0	9.0	21.0208333333	12.5590100183	1009	81173
73.0679540634	80	21.0833333333	9.45346791159	54.0	9.0	21.0833333333	9.45346791159	1012	82185
73.7775058746	81	21.3404255319	8.97579865645	61.0	9.0	21.3404255319	8.97579865645	1003	83188
74.4950740337	82	21.4680851064	13.7017642346	78.0	10.0	21.4680851064	13.7017642346	1009	84197
75.3115561008	83	18.0714285714	7.2551881507	37.0	9.0	18.0714285714	7.2551881507	1012	85209
76.0210049152	84	19.8039215686	8.52221918959	50.0	9.0	19.8039215686	8.52221918959	1010	86219
76.7215008736	85	20.06	10.4678746649	67.0	10.0	20.06	10.4678746649	1003	87222
77.4159328938	86	18.2181818182	7.24303027767	41.0	9.0	18.2181818182	7.24303027767	1002	88224
78.1233279705	87	18.5555555556	10.4839677721	65.0	10.0	18.5555555556	10.4839677721	1002	89226
78.8725879192	88	22.1304347826	10.6905254592	69.0	10.0	22.1304347826	10.6905254592	1018	90244
79.5107469559	89	17.6842105263	6.39396067775	33.0	8.0	17.6842105263	6.39396067775	1008	91252
81.0826420784	90	18.8148148148	7.76524563556	42.0	8.0	18.8148148148	7.76524563556	1016	92268
81.7235310078	91	20.26	10.8845027447	63.0	9.0	20.26	10.8845027447	1013	93281
82.5007419586	92	19.2264150943	9.30133183694	55.0	9.0	19.2264150943	9.30133183694	1019	94300
83.2566840649	93	17.875	8.88631070001	60.0	9.0	17.875	8.88631070001	1001	95301
83.9840729237	94	19.2075471698	6.95906763047	36.0	10.0	19.2075471698	6.95906763047	1018	96319
84.6974339485	95	17.6842105263	6.62043061815	35.0	9.0	17.6842105263	6.62043061815	1008	97327
85.3867108822	96	16.9830508475	6.98786242	39.0	8.0	16.9830508475	6.98786242	1002	98329
86.2727410793	97	17.3275862069	7.19287945563	58.0	9.0	17.3275862069	7.19287945563	1005	99334
86.989511013	98	17.6315789474	7.42123926604	41.0	9.0	17.6315789474	7.42123926604	1005	100339
87.7272529602	99	16.1935483871	7.78509475293	50.0	9.0	16.1935483871	7.78509475293	1004	101343
