Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.27500295639	0	22.5111111111	11.002266882	61.0	9.0	22.5111111111	11.002266882	1013	1013
6.14882588387	1	23.6046511628	12.9868261244	63.0	9.0	23.6046511628	12.9868261244	1015	2028
6.96256995201	2	26.0512820513	15.1910039471	83.0	11.0	26.0512820513	15.1910039471	1016	3044
7.7383210659	3	25.1	12.774584142	59.0	10.0	25.1	12.774584142	1004	4048
8.63087105751	4	29.0833333333	14.3340600591	79.0	11.0	29.0833333333	14.3340600591	1047	5095
9.49131989479	5	30.4545454545	17.2136149587	78.0	11.0	30.4545454545	17.2136149587	1005	6100
10.2562298775	6	28.1891891892	13.5603512628	70.0	10.0	28.1891891892	13.5603512628	1043	7143
11.0555200577	7	31.0588235294	14.7387867177	61.0	13.0	31.0588235294	14.7387867177	1056	8199
11.8321218491	8	34.5	22.4243171579	107.0	14.0	34.5	22.4243171579	1035	9234
12.7076029778	9	37.25	21.8249938635	96.0	12.0	37.25	21.8249938635	1043	10277
17.0114269257	10	40.9230769231	17.9912865169	78.0	12.0	40.9230769231	17.9912865169	1064	11341
17.8024969101	11	44.9130434783	22.7651775334	114.0	18.0	44.9130434783	22.7651775334	1033	12374
18.5962719917	12	42.0	22.312179036	93.0	10.0	42.0	22.312179036	1008	13382
19.3654868603	13	47.4545454545	17.9715109719	92.0	17.0	47.4545454545	17.9715109719	1044	14426
20.184830904	14	46.5454545455	26.1198762226	132.0	19.0	46.5454545455	26.1198762226	1024	15450
20.9494948387	15	48.9523809524	22.9833815542	93.0	13.0	48.9523809524	22.9833815542	1028	16478
21.7359879017	16	57.5555555556	47.743786358	200.0	10.0	57.5555555556	47.743786358	1036	17514
22.6050138474	17	51.95	33.4566510577	132.0	16.0	51.95	33.4566510577	1039	18553
23.3713779449	18	52.7894736842	25.492163806	138.0	28.0	52.7894736842	25.492163806	1003	19556
24.2472779751	19	53.6	29.6097956764	133.0	23.0	53.6	29.6097956764	1072	20628
26.0656569004	20	64.5625	30.5715732953	145.0	9.0	64.5625	30.5715732953	1033	21661
26.9782009125	21	68.8	32.8231625533	142.0	25.0	68.8	32.8231625533	1032	22693
27.6734280586	22	72.5714285714	28.6024831233	113.0	32.0	72.5714285714	28.6024831233	1016	23709
28.529116869	23	87.5	39.6516077858	173.0	42.0	87.5	39.6516077858	1050	24759
29.8252260685	24	77.6923076923	31.2419457076	132.0	23.0	77.6923076923	31.2419457076	1010	25769
30.6028819084	25	107.6	52.3339278098	200.0	23.0	107.6	52.3339278098	1076	26845
31.4367070198	26	98.8181818182	31.8799400644	159.0	57.0	98.8181818182	31.8799400644	1087	27932
32.2485370636	27	104.272727273	48.2947219196	200.0	35.0	104.272727273	48.2947219196	1147	29079
32.9843039513	28	110.0	50.1378100838	200.0	28.0	110.0	50.1378100838	1100	30179
33.7975590229	29	131.777777778	53.5968029266	200.0	59.0	131.777777778	53.5968029266	1186	31365
40.0515139103	30	113.444444444	45.6438169382	200.0	56.0	113.444444444	45.6438169382	1021	32386
40.950991869	31	130.375	43.9515002588	178.0	25.0	130.375	43.9515002588	1043	33429
41.8612408638	32	114.888888889	54.2554542971	200.0	36.0	114.888888889	54.2554542971	1034	34463
42.7259860039	33	119.666666667	40.9254063986	193.0	48.0	119.666666667	40.9254063986	1077	35540
43.5673809052	34	155.714285714	40.3970093862	200.0	81.0	155.714285714	40.3970093862	1090	36630
44.4312078953	35	169.0	39.8748040748	200.0	100.0	169.0	39.8748040748	1183	37813
45.1683969498	36	175.333333333	36.8947451844	200.0	104.0	175.333333333	36.8947451844	1052	38865
45.9494049549	37	177.333333333	29.5051784532	200.0	117.0	177.333333333	29.5051784532	1064	39929
46.8650989532	38	158.142857143	60.4422476925	200.0	26.0	158.142857143	60.4422476925	1107	41036
47.7331860065	39	159.428571429	39.5252438064	200.0	81.0	159.428571429	39.5252438064	1116	42152
59.6599879265	40	155.714285714	46.5148648613	200.0	66.0	155.714285714	46.5148648613	1090	43242
60.4528448582	41	180.0	25.7940561629	200.0	130.0	180.0	25.7940561629	1080	44322
61.3251969814	42	167.0	42.7016225854	200.0	83.0	167.0	42.7016225854	1169	45491
62.142592907	43	181.0	18.8148877222	200.0	148.0	181.0	18.8148877222	1086	46577
63.6652500629	44	198.666666667	2.98142397	200.0	192.0	198.666666667	2.98142397	1192	47769
64.5143258572	45	174.166666667	27.6671686701	200.0	130.0	174.166666667	27.6671686701	1045	48814
65.4901609421	46	198.5	3.35410196625	200.0	191.0	198.5	3.35410196625	1191	50005
66.4106729031	47	185.5	22.6108381092	200.0	140.0	185.5	22.6108381092	1113	51118
67.3242628574	48	191.5	13.4629120178	200.0	164.0	191.5	13.4629120178	1149	52267
68.1677849293	49	189.166666667	15.3451041776	200.0	166.0	189.166666667	15.3451041776	1135	53402
79.9341719151	50	169.666666667	67.8273953175	200.0	18.0	169.666666667	67.8273953175	1018	54420
80.8129398823	51	182.833333333	28.1745551084	200.0	121.0	182.833333333	28.1745551084	1097	55517
81.6934239864	52	193.0	15.6524758425	200.0	158.0	193.0	15.6524758425	1158	56675
82.5468678474	53	181.333333333	19.4222095093	200.0	155.0	181.333333333	19.4222095093	1088	57763
83.4025900364	54	181.333333333	26.4049658629	200.0	143.0	181.333333333	26.4049658629	1088	58851
84.3001070023	55	193.0	8.94427191	200.0	179.0	193.0	8.94427191	1158	60009
85.0891029835	56	194.833333333	9.87280214641	200.0	173.0	194.833333333	9.87280214641	1169	61178
86.0123858452	57	199.0	2.2360679775	200.0	194.0	199.0	2.2360679775	1194	62372
86.8788619041	58	179.833333333	22.9595054147	200.0	141.0	179.833333333	22.9595054147	1079	63451
87.8012359142	59	200.0	0.0	200.0	200.0	200.0	0.0	1200	64651
99.6897559166	60	200.0	0.0	200.0	200.0	200.0	0.0	1200	65851
100.470310926	61	198.5	3.35410196625	200.0	191.0	198.5	3.35410196625	1191	67042
101.298578978	62	183.333333333	23.5702260396	200.0	150.0	183.333333333	23.5702260396	1100	68142
102.104585886	63	189.666666667	23.1060357675	200.0	138.0	189.666666667	23.1060357675	1138	69280
102.920090914	64	197.166666667	6.33552593625	200.0	183.0	197.166666667	6.33552593625	1183	70463
103.728741884	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	71663
104.625576973	66	199.166666667	1.86338998125	200.0	195.0	199.166666667	1.86338998125	1195	72858
105.499821901	67	185.166666667	19.6164613413	200.0	148.0	185.166666667	19.6164613413	1111	73969
106.413501024	68	197.166666667	6.33552593625	200.0	183.0	197.166666667	6.33552593625	1183	75152
107.381089926	69	190.166666667	13.9811380875	200.0	168.0	190.166666667	13.9811380875	1141	76293
119.245624065	70	195.0	9.89949493661	200.0	173.0	195.0	9.89949493661	1170	77463
120.081956863	71	188.833333333	15.7946896843	200.0	166.0	188.833333333	15.7946896843	1133	78596
120.963356018	72	196.833333333	7.08088192875	200.0	181.0	196.833333333	7.08088192875	1181	79777
121.857033968	73	193.0	15.6524758425	200.0	158.0	193.0	15.6524758425	1158	80935
122.66473484	74	186.5	19.0416210794	200.0	148.0	186.5	19.0416210794	1119	82054
123.539203882	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	83254
124.455451965	76	194.333333333	8.73053390247	200.0	177.0	194.333333333	8.73053390247	1166	84420
125.282112837	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	85620
126.562188864	78	192.5	10.4043260233	200.0	175.0	192.5	10.4043260233	1155	86775
127.486140013	79	187.5	20.5081284698	200.0	143.0	187.5	20.5081284698	1125	87900
139.66642499	80	193.5	11.0113577728	200.0	170.0	193.5	11.0113577728	1161	89061
